# Observed Wavelength Air (nm)  	 
# Unc.  (nm)  	 
# Ritz Wavelength Air (nm)  	 
# Unc.  (nm)  
#  Rel.  Int.  (?) 
#  Aki (s-1)  
#  Acc.  Ei (cm-1)  
#   Ek (cm-1)  
#  Lower Level Conf., Term, J  
#  Upper Level Conf., Term, J  
#  Type  TP Ref.  
# Line
# Ref.
# 																		 
514.5011    	0.0020   	514.50308   	0.00004   	 5000  	  	   	150 858.5079  	-  	170 289.3243  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)5d  	 2[5/2]°  	 2  		  	L3469
514.51351   	0.00030  	514.51322   	0.00004   	 350  	  	   	150 858.5079  	-  	170 288.9415  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)5d  	 2[3/2]°  	 2  		  	L4498
515.00842   	0.00030  	515.00790   	0.00004   	 350  	  	   	150 315.8612  	-  	169 727.6312  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 1  		  	L4498
515.19610   	0.00004  	515.19612   	0.00004   	 750  	  	   	150 121.5922  	-  	169 526.2708  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[5/2]°  	 2  		  	L3451
515.44271   	0.00004  	515.44252   	0.00004   	 500  	1.9e+06  	  D 	150 121.5922  	-  	169 516.9948  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		T8043 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
515.66672   	0.00004  	515.66670   	0.00004   	 500  	  	   	150 121.5922  	-  	169 508.5627  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 2  		  	L3451
515.89018   	0.00004  	515.89000   	0.00004   	 500  	  	   	150 917.4307  	-  	170 296.0099  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)5d  	 2[3/2]°  	 1  		  	L3451
516.34847   	0.00030  	516.34791   	0.00004   	 100  	  	   	150 121.5922  	-  	169 482.9862  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 0  		  	L4498
518.2320    	0.0020   	518.23190   	0.00011   	 20  	  	   	152 970.7328  	-  	172 261.741   	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)8s  	 2[1/2]°  	 1  		  	L3469
518.86122   	0.00004  	518.86121   	0.00004   	 1500  	  	   	149 657.0392  	-  	168 924.6500  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
519.13223   	0.00004  	519.13208   	0.00004   	 350  	1.3e+06  	  D 	151 038.4524  	-  	170 296.0099  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5d  	 2[3/2]°  	 1  		T8043 	L3451
519.31251   	0.00030  	519.31238   	0.00004   	 1500  	  	   	151 038.4524  	-  	170 289.3243  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5d  	 2[5/2]°  	 2  		  	L4498
519.32240   	0.00010  	519.32270   	0.00004   	 1500  	  	   	151 038.4524  	-  	170 288.9415  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5d  	 2[3/2]°  	 2  		  	L7292
520.38962   	0.00004  	520.38951   	0.00004   	 1500  	  	   	150 315.8612  	-  	169 526.8869  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[5/2]°  	 3  		  	L3451
520.6565    	0.0020   	520.65761   	0.00004   	 30  	  	   	150 315.8612  	-  	169 516.9948  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		  	L3469
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
520.88648   	0.00004  	520.88636   	0.00004   	 700  	  	   	150 315.8612  	-  	169 508.5627  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 2  		  	L3451
521.05672   	0.00004  	521.05667   	0.00004   	 500  	  	   	150 315.8612  	-  	169 502.2893  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[7/2]°  	 3  		  	L3451
521.43389   	0.00004  	521.43363   	0.00004   	 350  	  	   	150 315.8612  	-  	169 488.4193  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 1  		  	L3451
522.23517   	0.00004  	522.23519   	0.00004   	 500  	  	   	149 824.2215  	-  	168 967.3526  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3451
523.40271   	0.00004  	523.40276   	0.00004   	 500  	  	   	149 824.2215  	-  	168 924.6500  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
527.40393   	0.00004  	527.40406   	0.00004   	 400  	  	   	150 772.1118  	-  	169 727.6312  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 1  		  	L3451
528.00853   	0.00004  	528.00863   	0.00004   	 500  	  	   	150 772.1118  	-  	169 705.9275  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 0  		  	L3451
529.81891   	0.00004  	529.81891   	0.00004   	 1500  	  	   	150 858.5079  	-  	169 727.6312  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 1  		  	L3451
530.47580   	0.00004  	530.47573   	0.00004   	 700  	  	   	150 121.5922  	-  	168 967.3526  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3451
531.47851   	0.00030  	531.47859   	0.00004   	 300  	  	   	150 917.4307  	-  	169 727.6312  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 1  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
531.68046   	0.00030  	531.68048   	0.00004   	 250  	  	   	150 121.5922  	-  	168 924.6500  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L4498
532.0550    	0.0020   	532.05511   	0.00004   	 20  	  	   	148 257.7898  	-  	167 047.6082  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L3469
532.63960   	0.00010  	532.63952   	0.00004   	 750  	6.8e+05  	  D 	148 257.7898  	-  	167 026.9923  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		T8043 	L7292
533.06720   	0.00030  	533.06678   	0.00004   	 5  	  	   	150 772.1118  	-  	169 526.2708  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[5/2]°  	 2  		  	L4498
533.07775   	0.00004  	533.07771   	0.00004   	 6000  	  	   	148 257.7898  	-  	167 011.5643  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
533.33083   	0.00030  	533.33057   	0.00004   	 500  	5.3e+05  	  D 	150 772.1118  	-  	169 516.9948  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		T8043 	L4498
533.5710    	0.0020   	533.57059   	0.00004   	 100  	  	   	150 772.1118  	-  	169 508.5627  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 2  		  	L3469
534.10938   	0.00004  	534.10932   	0.00004   	 10000  	1.1e+07  	  D 	148 257.7898  	-  	166 975.3424  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		T8043 	L3451
534.2700    	0.0020   	534.2626    	0.0003    	 10  	  	   	152 970.7328  	-  	171 682.914   	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)7d  	 2[3/2]°  	 1  		  	L3469
534.30048   	0.00030  	534.29996   	0.00004   	 100  	  	   	150 772.1118  	-  	169 482.9862  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 0  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
534.32834   	0.00004  	534.32820   	0.00004   	 6000  	  	   	148 257.7898  	-  	166 967.6752  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 0  		  	L3451
534.92038   	0.00004  	534.92021   	0.00004   	 1500  	  	   	151 038.4524  	-  	169 727.6312  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 1  		  	L3451
535.3513    	0.0020   	535.35074   	0.00009   	 50  	  	   	152 970.7328  	-  	171 644.882   	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)6d  	 2[3/2]°  	 1  		  	L3469
535.51640   	0.00030  	535.51621   	0.00004   	 1500  	  	   	150 858.5079  	-  	169 526.8869  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[5/2]°  	 3  		  	L4498
535.53394   	0.00030  	535.53389   	0.00004   	 50  	  	   	150 858.5079  	-  	169 526.2708  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[5/2]°  	 2  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
535.54236   	0.00030  	535.54214   	0.00004   	 1500  	  	   	151 038.4524  	-  	169 705.9275  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)6s  	 2[1/2]°  	 0  		  	L4498
535.8020    	0.0020   	535.80013   	0.00004   	 100  	  	   	150 858.5079  	-  	169 516.9948  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		  	L3469
536.00121   	0.00004  	536.00109   	0.00004   	 1500  	  	   	150 315.8612  	-  	168 967.3526  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3451
536.04271   	0.00030  	536.04238   	0.00004   	 350  	  	   	150 858.5079  	-  	169 508.5627  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 2  		  	L4498
536.22334   	0.00030  	536.22275   	0.00004   	 250  	  	   	150 858.5079  	-  	169 502.2893  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[7/2]°  	 3  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
536.62169   	0.00030  	536.62198   	0.00004   	 250  	  	   	150 858.5079  	-  	169 488.4193  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 1  		  	L4498
537.23110   	0.00004  	537.23110   	0.00004   	 750  	  	   	150 315.8612  	-  	168 924.6500  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L3451
537.49750   	0.00010  	537.49754   	0.00004   	 500  	  	   	150 917.4307  	-  	169 516.9948  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		  	L7292
538.32457   	0.00030  	538.32461   	0.00004   	 250  	  	   	150 917.4307  	-  	169 488.4193  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 1  		  	L4498
540.05616   	0.00004  	540.05618   	0.00010   	 20000  	9.0e+05  	  B 	134 459.2871  	-  	152 970.7328  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  		T8043 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
541.012     	0.002    	541.01782   	0.00004   	 50  	  	   	151 038.4524  	-  	169 516.9948  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		  	L3469
541.26490   	0.00004  	541.26481   	0.00004   	 2500  	  	   	151 038.4524  	-  	169 508.5627  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 2  		  	L3451
541.85584   	0.00004  	541.85577   	0.00004   	 1500  	5.2e+05  	  D 	151 038.4524  	-  	169 488.4193  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 1  		T8043 	L3451
542.0155    	0.0020   	542.01538   	0.00004   	 500  	  	   	151 038.4524  	-  	169 482.9862  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5d  	 2[1/2]°  	 0  		  	L3469
543.36513   	0.00004  	543.36499   	0.00004   	 2500  	2.83e+05  	  B 	148 257.7898  	-  	166 656.5114  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
544.7120    	0.0020   	544.71041   	0.00004   	 80  	  	   	152 970.7328  	-  	171 324.0107  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)7s  	 2[1/2]°  	 1  		  	L3469
544.85091   	0.00004  	544.85085   	0.00004   	 1500  	  	   	148 257.7898  	-  	166 606.3370  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 0  		  	L3451
549.44158   	0.00004  	549.44161   	0.00004   	 500  	  	   	150 772.1118  	-  	168 967.3526  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3451
550.73442   	0.00030  	550.73415   	0.00004   	 250  	  	   	150 772.1118  	-  	168 924.6500  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L4498
551.1176    	0.0020   	551.11760   	0.00004   	 30  	  	   	149 657.0392  	-  	167 796.9475  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L3469
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
551.1485    	0.0020   	551.14953   	0.00004   	 150  	  	   	149 657.0392  	-  	167 795.8966  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 3  		  	L3469
552.063     	0.002    	552.06299   	0.00004   	 30  	  	   	150 858.5079  	-  	168 967.3526  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L7441
553.36788   	0.00004  	553.36791   	0.00004   	 750  	  	   	150 858.5079  	-  	168 924.6500  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L3451
553.86510   	0.00004  	553.86518   	0.00004   	 500  	  	   	150 917.4307  	-  	168 967.3526  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3451
555.90978   	0.00030  	555.90956   	0.00004   	 350  	  	   	149 824.2215  	-  	167 807.7649  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
556.24416   	0.00030  	556.24415   	0.00004   	 1500  	  	   	149 824.2215  	-  	167 796.9475  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L4498
556.27662   	0.00004  	556.27668   	0.00004   	 5000  	  	   	149 824.2215  	-  	167 795.8966  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 3  		  	L3451
556.30531   	0.00030  	556.30534   	0.00004   	 750  	  	   	149 824.2215  	-  	167 794.9709  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L4498
557.60394   	0.00030  	557.60386   	0.00004   	 350  	  	   	151 038.4524  	-  	168 967.3526  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L4498
558.5905    	0.0020   	558.59183   	0.00007   	 50  	  	   	152 970.7328  	-  	170 867.923   	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)6d  	 2[3/2]°  	 1  		  	L3469
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
558.93472   	0.00030  	558.93514   	0.00004   	 500  	  	   	151 038.4524  	-  	168 924.6500  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 2  		  	L4498
559.115     	0.002    	559.11081   	0.00005   	 80  	  	   	152 970.7328  	-  	170 851.3105  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)6d  	 2[1/2]°  	 1  		  	L7441
565.25664   	0.00004  	565.25658   	0.00005   	 750  	8.9e+05  	  D 	150 121.5922  	-  	167 807.7649  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		T8043 	L3451
565.60258   	0.00030  	565.60252   	0.00005   	 750  	  	   	150 121.5922  	-  	167 796.9475  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L4498
565.66588   	0.00004  	565.66578   	0.00005   	 5000  	  	   	150 121.5922  	-  	167 794.9709  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
566.25489   	0.00004  	566.25476   	0.00005   	 750  	6.9e+05  	  D 	148 257.7898  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T8043 	L3451
568.4647    	0.0020   	568.46620   	0.00005   	 250  	  	   	152 970.7328  	-  	170 557.0484  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)7s  	 2[3/2]°  	 1  		  	L3469
568.98163   	0.00004  	568.98156   	0.00005   	 1500  	  	   	148 257.7898  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L3451
571.53409   	0.00030  	571.53451   	0.00005   	 350  	  	   	150 315.8612  	-  	167 807.7649  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		  	L4498
571.88798   	0.00030  	571.88818   	0.00005   	 1500  	  	   	150 315.8612  	-  	167 796.9475  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
571.92248   	0.00004  	571.92256   	0.00005   	 5000  	  	   	150 315.8612  	-  	167 795.8966  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 3  		  	L3451
571.95300   	0.00030  	571.95285   	0.00005   	 750  	  	   	150 315.8612  	-  	167 794.9709  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L4498
574.82985   	0.00004  	574.82979   	0.00005   	 5000  	  	   	149 657.0392  	-  	167 048.6694  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 3  		  	L3451
574.86446   	0.00030  	574.86487   	0.00005   	 700  	  	   	149 657.0392  	-  	167 047.6082  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L4498
576.05885   	0.00004  	576.05882   	0.00005   	 700  	  	   	149 657.0392  	-  	167 011.5643  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
576.40525   	0.00030  	576.40530   	0.00005   	 30  	  	   	149 657.0392  	-  	167 001.1327  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)4d  	 2[7/2]°  	 3  		  	L4498
576.44188   	0.00004  	576.44189   	0.00005   	 7000  	  	   	149 657.0392  	-  	167 000.0317  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)4d  	 2[7/2]°  	 4  		  	L3451
577.03067   	0.00030  	577.03132   	0.00005   	 500  	  	   	152 970.7328  	-  	170 296.0099  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)5d  	 2[3/2]°  	 1  		  	L4498
580.40900   	0.00030  	580.40920   	0.00005   	 750  	  	   	149 824.2215  	-  	167 048.6694  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 3  		  	L4498
580.44496   	0.00004  	580.44496   	0.00005   	 5000  	  	   	149 824.2215  	-  	167 047.6082  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
581.14066   	0.00004  	581.14058   	0.00005   	 3000  	  	   	149 824.2215  	-  	167 026.9923  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L3451
581.66219   	0.00030  	581.66224   	0.00005   	 500  	  	   	149 824.2215  	-  	167 011.5643  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L4498
582.01558   	0.00004  	582.01548   	0.00005   	 5000  	  	   	149 824.2215  	-  	167 001.1327  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[7/2]°  	 3  		  	L3451
582.89063   	0.00030  	582.89068   	0.00005   	 750  	  	   	149 824.2215  	-  	166 975.3424  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		  	L4498
585.24878   	0.00005  	585.24879   	0.00010   	 20000  	6.82e+07  	  B 	135 888.7173  	-  	152 970.7328  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
586.84165   	0.00030  	586.84155   	0.00005   	 750  	1.4e+06  	  D 	150 772.1118  	-  	167 807.7649  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		T8043 	L4498
587.21450   	0.00030  	587.21443   	0.00005   	 750  	  	   	150 772.1118  	-  	167 796.9475  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L4498
587.28275   	0.00004  	587.28261   	0.00005   	 5000  	  	   	150 772.1118  	-  	167 794.9709  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L3451
588.18950   	0.00005  	588.18952   	0.00010   	 10000  	1.15e+07  	  B 	134 041.8400  	-  	151 038.4524  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  		T205n,T172 	L7292
589.83287   	0.00030  	589.83291   	0.00005   	 200  	  	   	150 858.5079  	-  	167 807.7649  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
590.20944   	0.00030  	590.20960   	0.00005   	 30  	  	   	150 858.5079  	-  	167 796.9475  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L4498
590.24623   	0.00004  	590.24622   	0.00005   	 500  	  	   	150 858.5079  	-  	167 795.8966  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 3  		  	L3451
590.27835   	0.00004  	590.27848   	0.00005   	 50  	  	   	150 858.5079  	-  	167 794.9709  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L3451
590.64294   	0.00004  	590.64281   	0.00005   	 500  	  	   	150 121.5922  	-  	167 047.6082  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L3451
591.36330   	0.00010  	591.36310   	0.00005   	 2500  	4.8e+06  	  D 	150 121.5922  	-  	167 026.9923  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		T8043 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
591.89068   	0.00004  	591.89059   	0.00005   	 2500  	  	   	150 917.4307  	-  	167 807.7649  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		  	L3451
